      frame            row_id        type  landmark_index         x         y             z
428      22       22-face-428        face             428  0.479170  0.520295 -4.688338e-02
429      22       22-face-429        face             429  0.465801  0.389016 -3.188694e-02
430      22       22-face-430        face             430  0.541890  0.486509 -1.846594e-02
431      22       22-face-431        face             431  0.523850  0.500060 -2.646570e-02
432      22       22-face-432        face             432  0.534867  0.461548 -2.438672e-02
433      22       22-face-433        face             433  0.588244  0.435340  1.204958e-02
434      22       22-face-434        face             434  0.555765  0.463290 -1.467483e-02
435      22       22-face-435        face             435  0.602970  0.446070  3.755181e-02
436      22       22-face-436        face             436  0.523750  0.439824 -2.863956e-02
437      22       22-face-437        face             437  0.452695  0.373366 -2.744649e-02
438      22       22-face-438        face             438  0.450165  0.401357 -6.122829e-02
439      22       22-face-439        face             439  0.462614  0.405500 -4.913514e-02
440      22       22-face-440        face             440  0.439968  0.393379 -6.819558e-02
441      22       22-face-441        face             441  0.458823  0.324889  1.030004e-03
442      22       22-face-442        face             442  0.481118  0.315146 -5.645484e-03
443      22       22-face-443        face             443  0.502669  0.311191 -9.892198e-03
444      22       22-face-444        face             444  0.521911  0.311712 -9.361669e-03
445      22       22-face-445        face             445  0.536974  0.316266 -4.696187e-03
446      22       22-face-446        face             446  0.550922  0.337632  1.120994e-02
447      22       22-face-447        face             447  0.603501  0.369057  5.453173e-02
448      22       22-face-448        face             448  0.541444  0.354361  4.837785e-04
449      22       22-face-449        face             449  0.525925  0.358583 -4.462312e-03
450      22       22-face-450        face             450  0.506205  0.359929 -5.891290e-03
451      22       22-face-451        face             451  0.487109  0.358612 -3.782305e-03
452      22       22-face-452        face             452  0.471598  0.355849  3.865311e-04
453      22       22-face-453        face             453  0.460180  0.352732  2.347161e-03
454      22       22-face-454        face             454  0.614798  0.373019  1.002327e-01
455      22       22-face-455        face             455  0.464472  0.409730 -4.291060e-02
456      22       22-face-456        face             456  0.438904  0.374384 -4.550504e-02
457      22       22-face-457        face             457  0.437206  0.401830 -6.897122e-02
458      22       22-face-458        face             458  0.432345  0.409691 -6.272130e-02
459      22       22-face-459        face             459  0.439332  0.404787 -6.293793e-02
460      22       22-face-460        face             460  0.462044  0.414452 -3.786160e-02
461      22       22-face-461        face             461  0.429162  0.410431 -6.591215e-02
462      22       22-face-462        face             462  0.430494  0.414405 -5.084287e-02
463      22       22-face-463        face             463  0.459142  0.344043  1.034063e-02
464      22       22-face-464        face             464  0.450375  0.347106  4.312840e-03
465      22       22-face-465        face             465  0.444220  0.348875 -4.450506e-03
466      22       22-face-466        face             466  0.529103  0.333875  2.293361e-03
467      22       22-face-467        face             467  0.538771  0.326555  1.490874e-03
468      22    22-left_hand-0   left_hand               0       NaN       NaN           NaN
469      22    22-left_hand-1   left_hand               1       NaN       NaN           NaN
470      22    22-left_hand-2   left_hand               2       NaN       NaN           NaN
471      22    22-left_hand-3   left_hand               3       NaN       NaN           NaN
472      22    22-left_hand-4   left_hand               4       NaN       NaN           NaN
473      22    22-left_hand-5   left_hand               5       NaN       NaN           NaN
474      22    22-left_hand-6   left_hand               6       NaN       NaN           NaN
475      22    22-left_hand-7   left_hand               7       NaN       NaN           NaN
476      22    22-left_hand-8   left_hand               8       NaN       NaN           NaN
477      22    22-left_hand-9   left_hand               9       NaN       NaN           NaN
478      22   22-left_hand-10   left_hand              10       NaN       NaN           NaN
479      22   22-left_hand-11   left_hand              11       NaN       NaN           NaN
480      22   22-left_hand-12   left_hand              12       NaN       NaN           NaN
481      22   22-left_hand-13   left_hand              13       NaN       NaN           NaN
482      22   22-left_hand-14   left_hand              14       NaN       NaN           NaN
483      22   22-left_hand-15   left_hand              15       NaN       NaN           NaN
484      22   22-left_hand-16   left_hand              16       NaN       NaN           NaN
485      22   22-left_hand-17   left_hand              17       NaN       NaN           NaN
486      22   22-left_hand-18   left_hand              18       NaN       NaN           NaN
487      22   22-left_hand-19   left_hand              19       NaN       NaN           NaN
488      22   22-left_hand-20   left_hand              20       NaN       NaN           NaN
